search_word,username,userid,location,tweet
Cobra,TekStol,1101237231187046401,#VoteBlueToSaveDemocracy,"@GrandpaSnarky @MegLavDC @booradley1961 @Alpha_Crone @LiftHimUp68 @Jell0wYell0w @SamanthaPerron4 @ejeaves @nc_misfit @BastaGal @killer_cobra @formerrepublic7 @debb_nodowner @KimberlieAPeti1 @Deadpools_R_Us @stepht93 @LinMDJD Hi Grandpa, I followed everyone on the list and retweeted it.  Please include me in your future lists.  Thanks! @TekStol"
Cobra,Shamixshah,1026703866845376512,🇵🇰,@Ashkhan70677130 @imlaraib @BlacK__CoBrA_ @Abdulfatahghun5 U ko pta ni next tuesday s sunday tak me ki dawat h🤗🤗
Cobra,wonderIandsm,754406030088568833,"Bahia, Brasil",@loveshawnly cobra MONSTER OUT TOMORROW
Cobra,wktong2012,600932445,,@AngelaG03421476 The rise of the Cobra.
Cobra,BlacK__CoBrA_,1148044479041101825,🍫🍫,@Ashkhan70677130 @Laraiblister007 @as_u_rajput Love you too ♥️
Cobra,Shamixshah,1026703866845376512,🇵🇰,@Ashkhan70677130 @imlaraib @BlacK__CoBrA_ @Abdulfatahghun5 U ameer...me gareeb...
2+States,sjhaddow,1211580071749672961,,"@GEGus23 @DeborahFaneros @JayhawkerShockr @cutlerken73 @IlhanMN There is zero equivalence between 2000 and now, none.

The Florida result in 2000 was a less than 2,000 vote difference between Bush and Gore.

In 2020 Trump would need to overcome differences of more than 10,000 votes in MULTIPLE STATES.

It's not happening."
2+States,SaffronWarrio17,1293189078263840771,,"@faluda_chacha3 @DurgeshGupta_ @narendramodi Mistakes of Indira Gandhi

1. Emergency
2. Inclusion of ""secularism"" and ""socialism"" in the Constitution
3. Feku scheme of Garibi Hatao
4. License Raj
5. Toppling governments in states and killing federalism by imposing President's rule
6 Punjab insurgency
7 Sluggish GDP growth"
2+States,cxldboi,3017828678,,"@mike_wanaoni @realDonaldTrump 1. Rioting, sensationalized COVID19 impact.
2. Generalizing conservatives as racists, Nazis, and/or idiots.
3. ""A dark winter is coming""  ""200,000 more will die by next year if Trump remains President"" - Biden
4.  Rampant voter fraud in swing states.

Number 4 is trending."
2+States,EarlyR61,986010422552784896,"Texas, USA","@NeaTalks @jimcramer No they don't. Here's  the Secret Service Oath:
“I, [name], do solemnly swear (or affirm) that I will support and defend the Constitution of the United States against all enemies, foreign and domestic; that I will bear true faith and allegiance to the same; that I take ... 1/2"
2+States,Ben_K_Franklin,897517990148583425,"Las Vegas, NV","@NJTXNJAZPATX @MustyBecks @AndrewYang I don’t have to have a plan Pebble, as I’m not the moron claiming shut down the economy for 2 months and the result is less jobs lost.  But since you asked, the answer is leave it up to the states. If CA wants to shut down, let em, but CA needs to pay for it, not the federal govt"
2+States,sweetestswim,4906799763,"Wilmington,  NC","More likely 1/2 a million due to not testing and undercuts in GOP run states, manipulating numbers for ""economic"" purpose. This is clear in states with highest per capita rates of infection, both criminal and deliberate. https://t.co/xFdDocUEzw"
2+States,Godunman,825768720,"Clock Town, Termina","@PCasval @piffyjackie @Raddy_2 @abtb2020 @shoe0nhead it isn't actually, lots of states do same day voter registration or may have registered close enough to the election for whoever is checking ""turnout"" to not have updated"
2+States,CStoreNews_,156666863,ORD ,"COVID__19 Panic Buying 2.0: 

Toilet paper, disinfectant and groceries are already flying off the shelves across the United States. #BeNice #GroceryShopping #lockdown #StayHome https://t.co/5q8wAMVmym"
2+States,RosenzweigP,567607474,"Washington, DC","“Given that a presidential election in the United States brings wholesale change in personnel, this loss of time hampered the new administration in identifying, recruiting, clearing, and obtaining Senate confirmation of key appointees.” We are going down the same road. /2"
2+States,earlcole,14777435,Los Angeles ,"These 8 states have the highest rates of food insecurity in the US: Mississippi (18.7%), Louisiana (18.3%), Alabama (18.1%), New Mexico (17.6%), Arkansas (17.5%), Kentucky (17.3%), Maine (16.4%), Oklahoma (15.2%). How many of these are considered ""red"" states? It runs THAT deep."
+Ka+-The+Forest,_SRK_KA_BHAKT_,1258785737287151617,"Madhya Pradesh, India","@VintageSRKian Beautiful/motivational type like Forest Gump ,Ur name etc.."
+Ka+-The+Forest,imnishant19,941483767,India,"@RVCJ_FB Well, by this logic #SalmanKhan  ko Ministry of Environment, Forest and Climate Change ka Brand Ambassador hona chahiye."
+Ka+-The+Forest,AculladorJun,1287094450821373959,"Pasig City, National Capital R",@gmanews Fuck.... How observant you are 😆  Bulag ka ba sa mga open pit mines that caused forest denudation?
+Ka+-The+Forest,ka_ira1532,1317554532029657088,"Bengaluru , India","@un0reverse Cant. They dont deliver here
I live in one forest"
+Ka+-The+Forest,kislay_kishor,1290356507976929280,,@ParveenKaswan Wow beautiful..never saw this bird or heard of..aapke forest me kitni variety hai animal aur birds ka..where r u posted sir?
+Ka+-The+Forest,lifelovelily22,912274745831411712,,"@HawkeLiath @iammalicool @SPOFarrell3 @AFictionalHubb1 @e_stavs @BrokenTwigs2020 @Shoguun1 @Dwarven_King_SH @mesegyar @JulieKusma @JessSFrankel @richardbist @ps_conway @joanne_paulson @FDS_NaturallyMe @Anthony_OBrien_ @EatonKrone @jlrothstein1 @sgc58 @DerekRKing2 @Kellyrei007 @h_craggs @KA_Raines @emerimatyszczyk @NyxEnchanted @AllShrinks @jessica_lasa @Irishgirl692 @tristanbtaylor @pskessell1 @JillCShannon @TBGTNT @KAkcakanat @ZellnerMeagan @MoonlitTrilogy @TrillLINDSAY @SerenaHassan4 @RC_Rose20 @giascribes @EvaAlton @halo_scot @Blink_Drive @veil_lord @anna_mocikat @Glintofmischief @GhostMoon20 @Johnldeboer @FaerieRealms thanks Liath these are my friend @cr_burman's kids books
https://t.co/VBw04pwEKO
https://t.co/RAJpAokKIg
https://t.co/ZAsSyXLmZA"
+Ka+-The+Forest,KA_Explores,809433063084138496,"Glasgow, Scotland",@KA_Rector Were you near Aberfoyle? Queen Elizabeth Forest Park - Loch Ard?
+Ka+-The+Forest,suhaylan,282203134,,@MumbaiyaChhori Aaj Forest Essentials Ka Body Mist Iced Pomegranate try Karo. 😊
+Ka+-The+Forest,ak_forest,1215881613713838080,"Naalya, Uganda","@MimiHearts1 Short guy isn't dating, rather his ka money is dating"
+Ka+-The+Forest,ikkat_ka_adda,1295356399271079936,Bhoodhan Pochampally ,"🌺 ikkat #ForestSarees..
🌺 #PochampallyHandloom #ikkat #PureSilk #Forest Design #Sarees..
🌺 #SilkMark Certified..
🌺 Whatsapp - https://t.co/9br1L1DI3Y

👉Contact/whatsapp - 7659015166
👉Instagram - @ikkat_ka_adda
👉Fb - @ikkat_ka_adda
👉Twitter - @ikkat_ka_adda
#diwalisale https://t.co/Rwu58JWe0t"
Sabash+Naidu,Srivathsan_S,304763594,Bangalore,@mithunraman What about Sabash Naidu then ? Point is Kamal is money minded !!!
Sabash+Naidu,Srivathsan_S,304763594,Bangalore,"Random thought, Kamal doesn't have the commitment to finish movies like Sabash Naidu, Indian 2 , he is least bothered to return the money or cooperate with producers .But he is committed to bigg boss as they pay on time ?And he preaches people to vote for wisely! #BiggBossTamil4"
Sabash+Naidu,KaneshBruno,3649032733,Kuala Lumpur,"@Kamaladdict7 @ikamalhaasan @RKFI @Dir_Lokesh @SandiyarKaran @CupidBuddha @Mass_Maharaja @thatslokesh @jamshey @nerkalanjiam @jovanrichard Yenn sir..nange ellam evelo support panenum.. atheyum comparisons poderingee..
Apooo nange compare panalamaa???
Every Big boss, andavar announcing new film such as Indian2, Thalaivan irukiraan and now Vikram..
Ipoo varaikum onnume release agelei?
Where is Sabash Naidu?"
Panni+Kutty,its_Kamal_vj,874912743056449537, 💖,@Itz_Indhu @Harish_D_psycho @Dhanush_Saravan @Innocent_Boy_03 @Mersalarasan25 @krish_yogesh @Dhanush_mani_ @Dhanush44707899 @Dhanushm143 @Dfan_Arun 😹😹😍😍😘 luv u too panni kutty
Panni+Kutty,its_Kamal_vj,874912743056449537, 💖,@Itz_Indhu @dhanushkraja 😹😹😹😍😍😍 Thanks panni kutty 😂❣️ no one can replace u in my life
Panni+Kutty,Lurve_Love_Life,1177958925821366272,"Selangor, Malaysia",Thank you so much da jannah kutty. Neeyum Nalla succeed panni varanum life le. I wish you a tremendous career n happy life 😘❤️ https://t.co/ZFskmZOeLt
Panni+Kutty,Master_Harishvj,982922107750301696,"Kingston upon Thames, London",@AbiNandhiniii @Prince_TVFC Nee than firstu time waste pannatha panni Kutty 😾
Panni+Kutty,evolvingpotato,3013895915,,@Ajumplakdibampa OMG. How to deal with this panni kutty 😅😂
Panni+Kutty,Paulste60252193,951788797703815168,,Heyy panni kutty.. Fr being a airforce officer Height is nt required.. Yedhuna paesno nu yedhedho olaraadha.. Née asinga pattachi.. Even you knw tht.. 🤭 https://t.co/5YVh6KNsDc
Virataparvam,HydTimes,534005216,Hyderabad,".@RanaDaggubati mastering the art of car selfies 🤳 ✨

#RanaDaggubati #Rana #Tollywood #TeluguCinema #TollywoodActor #Aranya #VirataParvam #Bollywood #NewNormal #WhyAreYou https://t.co/wUPX0skbh9"
Virataparvam,FilmyFocus,2856430632,"Hyderabad, Telangana","Dhanush’s Rowdy Baby hits 1 Billion views.!

#SaiPallavi, #ActressSaiPallavi #ShyamSingaRoy, #Vedhalam, #VirataParvam @Sai_Pallavi92 #LoveStory"
Virataparvam,Amarenderchada,1056088233359130624,"Hyderabad, India","#ranadaggubati has been cured from all aliments soon starting #hiranyakashyap 

#virataparvam shoot going on"
Virataparvam,Nanicharan17,964573788011577344,Chennai,"QUEEN😘, Eagerly Waiting For #LoveStory &amp; #virataparvam &amp; #ShyamsingaRoy ♥️🖤 https://t.co/aAvCYERWZh"
Virataparvam,88shanmukh88,746996221986869248,"Hyderabad, India","@Sai_Pallavi92 ❤️😍

Eagerly waiting for both #Virataparvam &amp; #LoveStory https://t.co/GG2MjV5Vdl"
Virataparvam,Sai_Pallaviii92,1278995662000906240,,"I wish you all a very Happy Deepavali ❤️
 @Sai_Pallavi92 #saipallavi #LoveStory #VirataParvam https://t.co/tYvCa7PJPs"
Virataparvam,uttamsrinivas26,1263116185148653570,"Hyderabad, India","@VenuUdugulaProd @ahavideoIN @gnanashekarvs @sreekar_prasad @venuudugulafilm @venuudugulafilm ...........The life style of common people ....depicts in your stories .....
Inspired by You ...... waiting for #VirataParvam .......and #Maidanam ♥️♥️"
Virataparvam,MoviesUpdatez,2575210722,,.@RanaDaggubati starts shooting for #VirataParvam https://t.co/SZlvynK4Bw
Virataparvam,FilmyFocus,2856430632,"Hyderabad, Telangana","Rana Daggubati back to the shoot after ages.!

@RanaDaggubati #Hiranyakashyapa, #Miheeka, #MiheekaBajaj, #Rana, #RanaDaggubati, #Virataparvam"
Virataparvam,kayaldevaraj,1165075816822140928,,"@RanaDaggubati excited about stepping out for an outdoor shoot 

#RanaDaggubati #Tollywood #Aranya #VirataParvam https://t.co/DAOxFUgUlt"
Cinderella,robinspcrkles,1011296648897712128,,@SlMMSEGAN wait s1 or s7 cinderella
Cinderella,imnotbrianaa,1269104665175773190,im black.,Cotton StaysCat: feel like cinderella (n!qq@) BYEONHAE https://t.co/KFP3ws4UnZ
Cinderella,LxverToxic,1327249924942147589,,@NatureScaryy Cinderella and Princess and the frog colab:
Cinderella,AndizzleFresh,1409045100,EHT,Cinderella bout to lose the glass off her foot
Cinderella,prfctmoon,813084079180709888,maryland,@theonebutera omg can i be cinderella
Cinderella,jameskcurry,1189589471668441088,He/him,"i mean tiana and cinderella have so much in common and yet would be so different in some ways. they both work very hard, and yet tiana has a type of fire in her that would inspire cinderella sm, and tiana interacting with the animals around cinderella would be SO cute"
Cinderella,Nocturtle1,1234925690597691392,,I’m pretty sure girls think when we put on a dress a guy will have a moment where he appreciates both the dress and us wearing the dress. Cinderella story reboots did us dirty.
Cinderella,SlMMSEGAN,1146441695787196417,chris wood • lauv • 18,@anniemvrphy merida or fake s7 cinderella
Cinderella,BenSotoKarass2,1320154690747850752,,"#InternationalMensDay 

Cinderella Man   I'm Stuffed https://t.co/rxODN6bpaN via @YouTube"
Cinderella,jameskcurry,1189589471668441088,He/him,wh. what if tiana and cinderella were friends
Katteri,Katteri,18615255,NS girl in Northern ON,"@obliviatingyou “Once upon a time, there was a magical place where it never rained ... The end!”"
Katteri,Katteri,18615255,NS girl in Northern ON,@obliviatingyou WELL THATS JUST TO DAMN BAD
Katteri,Thankyo75429642,1307321414416883712,,#YaamirrukaBayamey and #Katteri movie director #Deekay has finished all work of his next anthology film for a leading ott platform. It consists of 5 horror-comedy Short films
Katteri,Katteri,18615255,NS girl in Northern ON,@MissMoonWillow @obliviatingyou I love this idea
Katteri,obliviatingyou,784906464951435264,amy. 26. whatever forever. ,@MissMoonWillow @Katteri Naps are amazing
Katteri,MissMoonWillow,16048463,Cup of tea land,@obliviatingyou Me you and @Katteri can all nap together 🥰
Hero+2019,DavisCup,82831947,,"The story of a hero.

The story of @RafaelNadal at #DavisCup 2019…

A thread 👇 https://t.co/favaxr6ATD"
Hero+2019,kate_degerdon,806168094624415744,,"@JerryTaylor @weeklywhinge @Conservatives @UKLabour Masses of stuff on google. To get you started:

https://t.co/55uBd8pC9n

https://t.co/ir7fmDyYVD

https://t.co/jPFl3yTKoh

https://t.co/x733HDaZ1n"
Hero+2019,BallumOfficial,3008398786,,"One year, 2 months ago today - 19th September 2019

I've always wanted to date a hero ❤️❤️

#EastEnders #BenMitchell #CallumHighway #Ballum 💙🌈💙 #subtitled #deafawareness https://t.co/oJJWuoDmlF"
Hero+2019,AJWitness,18526996,,"How did #WorldToiletDay become a thing?

This is how one campaigner for global sanitation got the @UN to agree that November 19 would be World Toilet Day. Watch the full documentary here: https://t.co/9jJ48gs9xE https://t.co/YMCQZHdbF5"
Hero+2019,roseredlake,1063893381229637632,,"Having fun rooting for the two female villains meanwhile your inbox is full of death threats or shit like ""stupid Stanza D 🤬 is 🤬 the 😭 🤬 hero 😭 of the story!!"" 

2016-2019 was wild"
Hero+2019,ThePsycePodcast,1052319665110827009,IG: ThePsycePodcast,"And for the FULL Muse on Muse interview head over to @themanthemuse’s site:

https://t.co/RFqMP7w8Lp"
Hero+2019,Lingambhotla1,1226346819543687168,India,"https://t.co/c7wYrG845m 

well! whatsup folks😀"
Hero+2019,CharteredEngr,3545324532,,"@RahulGandhi Hero Honda record sales 14 lakh bikes in last 32 days and it's 98% higher than 2019.

So where is the ""mandi"" ?

Meanwhile, get a book of Barrack Obama and read about you before posting irresponsible statements."
Hero+2019,AregawiBirhan,1323801918985175042,,"@AP_Africa @AP Dr.tedros hero they accuse him because of his tigrains.
 the nobel peace prize winner  2019 abyi ahmed ali is a mad he declare a war against tigray people with Eritrea presinent isaias afewerki&amp; UAE drones to kill more civilians.
 even outside of tigray he closed humanitarian acc"
Hero+2019,MatchdayMatinee,1240859910440726530,,"Want to learn more about Trautmann's incredible career? Look no further than Simon Hattenstone's magnificent article for @guardian from 2019. With insight into the man himself along with a look at The Keeper prior to release it's UK release. 

📰 https://t.co/ndySlm7eH1 https://t.co/xEhm1Zjhla"
Uppena,mrnoelsean,263265141,India,".@BuchiBabuSana bhayya all the very best. This is a Wonderful Song. Wishing you a great Blockbuster. Waiting!!

All the best to the whole team of #Uppena.
@aryasukku @ThisIsDSP #PanjaVaisshnavTej #KrithiShetty @MythriOfficial @SukumarWritings

https://t.co/L0rlaQoYRd"
Uppena,THEPANIPURI,908965886781923328,"USA,India","#Uppena Girl Making Big Bucks 

https://t.co/rv4CJEUgW0 

@IamKrithiShetty 
#KrithiShetty 
#uppena"
Uppena,Nijaayithi,1295057182719741952,Democratic Republic Of India,Vintage @ThisIsDSP. All d 3 songs of #Uppena are chartbusters. Best album for a Debut movie (Actor and Director). Only #Sukumar can squeeze best from DSP.
Uppena,moviezupp,1196363495790407681,"Hyderabad, India","#KrithiShetty #uppena #shyamsingharoy #tollywood #tamil #moviezupp 

Krithi Shetty is Flooded with Offers - https://t.co/wC3LRgdrUJ"
Uppena,stunningactres,3114412574,india,Krithi Shetty is Flooded with Offers #moviezupp https://t.co/p3mu5eJseD #krithishetty #shyamsingharoy #sudheerbabu #uppena
Uppena,Yeruvaka99,76918946,"Vijayawada, India",#Uppena girl #KrithiShetty demanding 70 Lakhs per film
Uppena,Krithi_Fans,1252986778669088770,Krithi's Heart,"@IamKrithiShetty Upcoming Movies✨!!
All The Best For All the Upcoming Projects💙 #KrithiShetty
@MythriOfficial @NameisNani @isudheerbabu 
@benchmarkstudi5 @NiharikaEnt 
#Uppena #Krithi_Fans https://t.co/RIpSxpAWf2"
Uppena,FilmyFocus,2856430632,"Hyderabad, Telangana","Krithi Shetty signs another film in Tollywood.!

#Krithishetty, #ShyamSingaRoy, #Uppena @IamKrithiShetty"
Uppena,Cine_Bo_Updates,1288830202617819137,,"@TrackTwood #KrithiShetty Tollywood Projects

#Uppena (Ready for Release)
#ShyamSinghaRoy (Under Production)
#Sudheer14 (Under Mohan Krishna's direction)
#Kappela Remake* (#VishwakSen as lead)

@IamKrithiShetty

Follow us for more updates https://t.co/qWZIkFnHiM"
Uppena,CineBOupdates,1302630611434180609,,"#KrithiShetty Tollywood Projects

#Uppena 
#ShyamSinghaRoy 
#Sudheer14 
#Kappela Remake* (#VishwakSen as lead)

 https://t.co/Joq6J1AdjG"
Ranga+,lorelaismom07,994579917873471489,"San Diego, CA",@Gold_Ranga Trump is a red herring. He was distraction. If hillary had won and the senate still belonged to #PutinsPuppet they would behave the same way. They couldnt give a shit less who actually lived at the wh. Cut the head off and three more have grown in its place. Things getting worse
Ranga+,devon_a_montoya,3277982533,"Arizona, USA","@lilpianofingers @HRHAdeyemiAdams @Gold_Ranga @TeaPainUSA Case in point, thus is an example from Nov 7. Scrolling through all this is madness, (and now outdated) https://t.co/OWOzYTogys"
Ranga+,devon_a_montoya,3277982533,"Arizona, USA","@lilpianofingers @HRHAdeyemiAdams @Gold_Ranga @TeaPainUSA The reported pieces ate car case, location, accusation, some notes on the judge and the resulting status. Doesnt sound like much, but so far each case takes a whole page on the web, alot of scrolling and no article seems to have all the cases.

I'm curious if anyone has a list."
Ranga+,snuggles_mc,1297974175135481856,,@lilpianofingers @HRHAdeyemiAdams @Gold_Ranga @TeaPainUSA Great to hear so the nonsense this am is just nonsense?  Par for the course...
Ranga+,ranga_wa,1280705375876988928,,Most beautiful women cricketers https://t.co/yt056PsVXx via @YouTube
Ranga+,Gold_Ranga,1287716769352777734,Edmunds' Planet,Let’s hope they do. https://t.co/j0K2jUyYNq
Ranga+,JeanneBellew,482156309,"Charlotte, NC",@Gold_Ranga And militants?! Why don’t they call them what they are? Terrorists. People of color are called terrorists immediately.
Ranga+,MinhajMuslim,113803254,"Pune, India","@delventotime @Abomination_Jk Looks like you nailed this mystery, Excel Ranga was close contender behind that fraudulology handle."
Ranga+,KanProgressNow,1261789977022803968,Blue in Deep Red Kansas,"@Gold_Ranga Well aware, but it really feels like I would just be pissing into the wind while right-wing nuts jobs will happily threaten my life for calling out Repub ignorance. 

Sorry. I'm struggling today."
Ranga+,ranga_bati007,1111628273132421120,"Kolkata, India",@Silverf81475088 Bro dm me
Dracula+Sir,MonsterArtGuy,4593336563,Brighton UK,Sir Christopher Lee rendered in acrylics with an added bite of splatter. #christopherlee #dracula #hammerhorror https://t.co/gLLL7WqQfT
Dracula+Sir,valdisfoxy,1224381900,Fern Forest,"@pixelkitties ""Sir!  Sir!  What was it like to be killed by a dracula?""

""It sucked!"""
Dracula+Sir,woodg31,70658199,London,"TV📺18/11/68 ITV 
4.55:The Adventures of Robin Hood 5.15:How 5.50:News 6.30:The Big Valley 7.30:Coronation Street 8.0:World in Action 8.30:Playhouse Mystery and Imagination - Dracula 10.0:News 10.30:Please Sir! 11.15:The Man Who Never Was https://t.co/0OWU6Vxti0"
Dracula+Sir,haleysins,458049752,az,@thermorex @RepAndyBiggsAZ @prayingmedic @carlquintanilla ok sir dracula. enjoy your covid.
Dracula+Sir,2694389_,3387570417,they/she | ace/bi ♡,noo 12 pm please sir i’ll be in ENGLISH DONT MAKE ME IGNORE DRACULA https://t.co/5C0a7qEzgl
Dracula+Sir,Sir_HardyCakes,101911534,Falconia,I Get why Dracula Bite Women In The Neck. That Shit Fye
Dracula+Sir,queen_dracula,219721750,HOTassHELL,"@sorobysays @Am_Blujay 😂🤣 pot calling a kettle black, sir?"
Dracula+Sir,HakimSuhaimi8,1249009308223717376,,"@vgdunkey Can we have count dracula from sasame street, sir dunkey"
Dracula+Sir,joey_wingster,1201339295648419840,https://joeys-piano.tumblr.com,My man just found Dracula in a box of freshly dug earth and the sir is asleep with his eyes wide opened 0&gt;0
Dracula+Sir,queen_dracula,219721750,HOTassHELL,@Thabo05852519 The legacy that Mandela and Thabo before him couldn’t... You the one who should be smart sir... you are just making noise now
Mera+Ramrajya+Nai+Kranti,sbharteey,4865388132,"New Delhi, India","Mera Ramrajya Nai Kranti Movie (2020) | Reviews, Cast &amp; Release Date in National Capital Region (NCR) -  BookMyShow https://t.co/tcfG3DeUWA via @BookMyShow"
Brahmastra,rama_fucks,1003068680715014144,,"Indestructible blade that even the Rakshasa King succumbs over, take form! Take this! Brahmastra!"
Brahmastra,ThoughtsAdded,1318640648665272320,,"ICAI has released its Brahmastra for forcing to opt out, and looking at CCM's tweet it seems like they are desperate to make us opt out. You can opt out even on 21st morning so don't b in hurry. #icaiexams #SayNoToOptout #icaiexampostponement"
Brahmastra,Boldsky,40193294,Bengaluru,"Mouni Roy's make-up look in her latest picture is beautiful and you should definitely try it out.
@Roymouni #beauty #beautytips #makeup #makeuptips 
 https://t.co/GeBLzmGqeN"
Brahmastra,TheFluffyyGuy,1277146958470066177,,"@iamgarvpahal Next year sabse accha rehne wala hai SRKians ke liye. 
1 movie lead mai aur 3 movies (LSC, brahmastra aur rocketry) mai cameo 🔥🔥🔥"
Brahmastra,TheFluffyyGuy,1277146958470066177,,"-Started shooting for Pathan

-Atlee &amp; Hirani's films are at scripting stage

-Finished filming his part in Brahmastra &amp; LSC

-No update on rocketry &amp; RajDk's film, as of now

-The news about SRK having a cameo in RRs film may not be true but I know for a fact that 1aur cameo hai https://t.co/tYvu4OeGUw"
Brahmastra,Nikita90148050,1310287996403376128,,"@Himanii__ looks like that's your BRAHMASTRA.. yo haters be ready to BURNNNNN!!! 
Go @Himanii__  Burnn em all 😉♥️🤗 https://t.co/9q8iaHxvfY"
Brahmastra,rama_fucks,1003068680715014144,,"Indestructible blade that even the Rakshasa King succumbs over, take form! Take this! Brahmastra!"
Brahmastra,priyanksin,267780802,India,"@D_Roopa_IPS @TIinExile 4. So उल्का,  can be used in several contexts, that said, ulka does also have meaning as burning fireworks. A culture which has mentioning of warfare like brahmastra and आग्नेयास्त्र,  doesn't fall sgort of a firework. Please have some courtesy to acknowledge that."
Brahmastra,fwltonlovely,1292985434499420160,Gryffindor,"""many years ago, i heard about the brahmastra, or as its colloquially called, the philosopher's stone"" KELFLROODOFMWKFKEK gatilho"
Brahmastra,Arthwritess,1214422814544936960,India,"@HimeshMankad Ya to SRK's film ya to Brahmastra..
Hindi Cinema's most awaited things right now..
Everything else can wait"
Greenland,earth2jordan,12850722,Chitown,"@Thom_Hartmann He floated the idea about buying Greenland, Slavery was a necessary evil and now he's going on about Pilgrims - this with all the warmth of an ice sculpture. Sorry going to Harvard he may be book smart not but not ""smart"" - look at @tedcruz @kayleighmcenany - Not Harvard's best!"
Greenland,danielferra58,2274913668,,"@GreenLatinos @UCSUSA ALLOW RESIDENCE TO SELL THEIR SOLAR BATTERIES AND ELECTRICAL VEHICLE POWER TO THE UTILITY aka FEED IN TARIFF 
https://t.co/6KqZ7ZHKUS 

SOLAR + ELECTRIC VEHICLE + AC UNIT = SAVED LIFE WHEN GRID IS DOWN

BAN FRACKING
https://t.co/Q3ShFKqQDJ

Greenland and Antarctica Collapsing"
Greenland,BastianInuk,267742871,North Atlantic,"@joehink95 My great grandparents had one in Denmark, and I think I've seen it in Greenland. But I will say, once I can afford it, I will have it installed!"
Greenland,BolandDrummer,63601252,"Tulsa, OK","@MurderSmall Speaking of Denmark, I met several at Thule Air Base in Greenland back in 2007. They weren’t too friendly, plus they eat baked beans for breakfast."
Greenland,danielferra58,2274913668,,"ALLOW RESIDENCE TO SELL THEIR SOLAR BATTERIES AND ELECTRICAL VEHICLE POWER TO THE UTILITY aka FEED IN TARIFF 
https://t.co/6KqZ7ZHKUS 

SOLAR + ELECTRIC VEHICLE + AC UNIT = SAVED LIFE WHEN GRID IS DOWN

BAN FRACKING
https://t.co/Q3ShFKqQDJ

Greenland and Antarctica Collapsing https://t.co/WZ4k6V6nww"
Greenland,danielferra58,2274913668,,"@Earthjustice ALLOW RESIDENCE TO SELL THEIR SOLAR BATTERIES AND ELECTRICAL VEHICLE POWER TO THE UTILITY aka FEED IN TARIFF 
https://t.co/6KqZ7ZHKUS 

SOLAR + ELECTRIC VEHICLE + AC UNIT = SAVED LIFE WHEN GRID IS DOWN

BAN FRACKING
https://t.co/Q3ShFKqQDJ

Greenland and Antarctica Collapsing"
Greenland,ChthonicHydra,27529969,,@SaintRPh GREENLAND!
Greenland,danielferra58,2274913668,,"@oceana @savethemanatee 220 FEET OF SEA LEVEL RISE IN GREENLAND AN ANTARCTICA COLLAPSING IN 36 MONTHS

LAST TIME PPM OF CARBON WAS 410PPM
SEA LEVEL WAS 130 FEET HIGHER THAN RIGHT NOW
CARBON IS AT 415PPM

ANTARCTICA HAS MELTED MORE IN THE PAST 4 YEARS THAN WHAT THE ARCTIC MELTED IN THE PAST 34 YEARS"
Greenland,_Jacsprat,933233292,"Ohio, USA",@SaintRPh Greenland. Obviously
Greenland,ToLearned,1109868169559269379,"Jupiter, NC",@SaintRPh Greenland
Sarojini,Anitanegidubey,1038372405222072320,"Dehradun, India","@laviesportworld Here's my Perfect Screenshot

#travelbag #travelduffle #travelcompanion #capturetheoutline #giveaway #giveawayindia #giveawaycontest #answertowin @laviesportworld 
Join
@sarojini_negi 
@poonamtrilok659 
@BansalKunjkapil 
@JayshreeMalhot6 
@PritiNivoriya https://t.co/09w6aH5ywv"
Sarojini,Mohamme51316508,1215128436152270848,"Hyderabad, India","Very strong words.... Rare gem.

 ""In the history of Indian civilization, a woman has been the very pivot of it's culture."" - Sarojini Naidu https://t.co/GqpK9Zw0pI"
Sarojini,DalitChef,759050322593456128,,"Sarojini Naidu is amongst those leaders who oppose Hindu Code Bill &amp; ensure that the bill doesn't pass because a Dalit drafted &amp; proposed it.

Savarna feminism is a farce. https://t.co/NU3EUm8h3q"
Sarojini,pg_sarin,766295815522492416,"Bengaluru, India",It hurts to watch foreign YouTubers do a Shein haul. This is what watching Sarojini hauls must feel like to the rest of the country. 🤔
Sarojini,akashpa76529931,1325074600896520192,,@BrutIndia english doesn't represent our culture but sarojini naidu does i bow down to the nightingale of india
Sarojini,KarthikPanini,1275846665086226432,भारत,"@LakshmyRamki Sarojini Naidu was one of the defenders of British Raj in India, who she acted in favour of British Raj."
Sarojini,Naren_kumar07,1257105530302038016,,@XXIIIVMCMXCVI We had a complete text book in school  based on life of sarojini Naidu
Sarojini,avtansa,3186185153,"Leyden, The Netherlands",Now I understand why Sarojini Naidu was called ''Nightingale of India''. 🙏 https://t.co/0Ta6FywlA2
Sarojini,adi_baj85,37244527,,Have heard her for the first time here.. And now I am thinking where to find more of her speeches. Just brilliant.. The great Sarojini Naidu. I am spellbound. https://t.co/BDWUOeEz8J
Sarojini,Adharma_dharma,1325371208393650176,Pls support me to grow like b4,"@Janamejayan Padmaja was Nehru one of lover/Harem
Sarojini on coming to know Nehru dangerous act threatened
So Nehru made Padmaja Governor of Bengal"
The+Big+Bull,BigHepshu,1272686273241640960,Sinya Weche ,"I’m like big Hepshu’s  little pit bull, my name is Erika ever the ruler, she says I gotta be quiet now."
